vnr,frequency,sum
503847,183,0.734631147540984
396787,183,0.734631147540984
56929,183,0.734631147540984
5536,183,0.734631147540984
51326,183,0.734631147540984
12209,183,0.734631147540984
34498,182,0.735410564092023
45583,182,0.735410564092023
509273,182,0.735410564092023
30528,182,0.735410564092023
83114,181,0.735798131113282
81807,181,0.735798131113282
462432,180,0.736761695530775
559828,180,0.736761695530775
119164,180,0.736761695530775
40050,180,0.736761695530775
4255,180,0.736761695530775
167796,179,0.73829483358172
23878,179,0.73829483358172
45150,179,0.73829483358172
485151,179,0.73829483358172
69587,179,0.73829483358172
81852,179,0.73829483358172
29298,179,0.73829483358172
134019,179,0.73829483358172
77230,178,0.738866548469433
5296,178,0.738866548469433
7985,178,0.738866548469433
139394,177,0.740003554482075
74674,177,0.740003554482075
33623,177,0.740003554482075
21766,177,0.740003554482075
557416,177,0.740003554482075
15765,177,0.740003554482075
403929,176,0.741887858231839
490821,176,0.741887858231839
485904,176,0.741887858231839
6091,176,0.741887858231839
38190,176,0.741887858231839
142059,176,0.741887858231839
4233,176,0.741887858231839
3023,176,0.741887858231839
85094,176,0.741887858231839
14677,176,0.741887858231839
441568,175,0.743386736214606
166864,175,0.743386736214606
153895,175,0.743386736214606
7107,175,0.743386736214606
81870,175,0.743386736214606
158287,175,0.743386736214606
99093,175,0.743386736214606
470385,175,0.743386736214606
4981,174,0.745063338301044
452953,174,0.745063338301044
7008,174,0.745063338301044
144030,174,0.745063338301044
16216,174,0.745063338301044
136684,174,0.745063338301044
30709,174,0.745063338301044
505867,174,0.745063338301044
37358,174,0.745063338301044
10283,173,0.746730304743307
129685,173,0.746730304743307
94323,173,0.746730304743307
20192,173,0.746730304743307
567545,173,0.746730304743307
508952,173,0.746730304743307
143602,173,0.746730304743307
193938,173,0.746730304743307
25587,173,0.746730304743307
2350,172,0.748755931274304
1408,172,0.748755931274304
60912,172,0.748755931274304
401505,172,0.748755931274304
100030,172,0.748755931274304
17326,172,0.748755931274304
146697,172,0.748755931274304
77455,172,0.748755931274304
517953,172,0.748755931274304
86011,172,0.748755931274304
5845,172,0.748755931274304
1115,171,0.75003747194957
164584,171,0.75003747194957
162099,171,0.75003747194957
107821,171,0.75003747194957
130021,171,0.75003747194957
194696,171,0.75003747194957
24209,171,0.75003747194957
1394,170,0.751311518234922
418715,170,0.751311518234922
465252,170,0.751311518234922
69184,170,0.751311518234922
19072,170,0.751311518234922
29177,170,0.751311518234922
460196,170,0.751311518234922
21044,169,0.752397134145298
518241,169,0.752397134145298
77987,169,0.752397134145298
25009,169,0.752397134145298
4586,169,0.752397134145298
61205,169,0.752397134145298
114090,168,0.754555518440483
465450,168,0.754555518440483
48932,168,0.754555518440483
84560,168,0.754555518440483
23971,168,0.754555518440483
162636,168,0.754555518440483
452995,168,0.754555518440483
451682,168,0.754555518440483
16296,168,0.754555518440483
16307,168,0.754555518440483
42879,168,0.754555518440483
52975,168,0.754555518440483
59063,167,0.754913107902086
9386,167,0.754913107902086
5733,166,0.75562400431677
503284,166,0.75562400431677
409977,166,0.75562400431677
14717,166,0.75562400431677
453480,165,0.756330618222931
35808,165,0.756330618222931
578799,165,0.756330618222931
528315,165,0.756330618222931
586602,164,0.757208532469981
18898,164,0.757208532469981
593434,164,0.757208532469981
518050,164,0.757208532469981
4298,164,0.757208532469981
11008,163,0.758255605803657
141663,163,0.758255605803657
60830,163,0.758255605803657
43856,163,0.758255605803657
445759,163,0.758255605803657
2294,163,0.758255605803657
526798,162,0.759296255374549
24973,162,0.759296255374549
116342,162,0.759296255374549
570242,162,0.759296255374549
77693,162,0.759296255374549
63500,162,0.759296255374549
115048,161,0.759813368278604
33924,161,0.759813368278604
593384,161,0.759813368278604
47340,160,0.76084117032393
10356,160,0.76084117032393
55279,160,0.76084117032393
530188,160,0.76084117032393
155515,160,0.76084117032393
468082,160,0.76084117032393
570457,159,0.761351859465201
6606,159,0.761351859465201
118315,159,0.761351859465201
11978,158,0.761859336725081
443143,158,0.761859336725081
483663,158,0.761859336725081
116331,157,0.762699779022561
68445,157,0.762699779022561
31999,157,0.762699779022561
503144,157,0.762699779022561
37531,157,0.762699779022561
35064,156,0.764703993010947
24514,156,0.764703993010947
13901,156,0.764703993010947
35485,156,0.764703993010947
137521,156,0.764703993010947
545194,156,0.764703993010947
91842,156,0.764703993010947
75291,156,0.764703993010947
75267,156,0.764703993010947
63374,156,0.764703993010947
418095,156,0.764703993010947
496810,156,0.764703993010947
427245,155,0.765533729037122
93178,155,0.765533729037122
22807,155,0.765533729037122
30072,155,0.765533729037122
7133,155,0.765533729037122
13668,154,0.768006877708687
87914,154,0.768006877708687
29078,154,0.768006877708687
426189,154,0.768006877708687
411751,154,0.768006877708687
146530,154,0.768006877708687
566182,154,0.768006877708687
323,154,0.768006877708687
16165,154,0.768006877708687
147512,154,0.768006877708687
15448,154,0.768006877708687
3310,154,0.768006877708687
14760,154,0.768006877708687
504183,154,0.768006877708687
13546,154,0.768006877708687
34461,153,0.769153519365504
495168,153,0.769153519365504
66424,153,0.769153519365504
570838,153,0.769153519365504
40032,153,0.769153519365504
14187,153,0.769153519365504
130013,153,0.769153519365504
490839,152,0.770292666632407
17572,152,0.770292666632407
77689,152,0.770292666632407
455279,152,0.770292666632407
154377,152,0.770292666632407
27877,152,0.770292666632407
110976,152,0.770292666632407
84194,151,0.771585984206109
382465,151,0.771585984206109
453993,151,0.771585984206109
198303,151,0.771585984206109
7548,151,0.771585984206109
7600,151,0.771585984206109
28986,151,0.771585984206109
553339,151,0.771585984206109
71205,150,0.772870736762767
113704,150,0.772870736762767
155465,150,0.772870736762767
479238,150,0.772870736762767
25513,150,0.772870736762767
504225,150,0.772870736762767
459859,150,0.772870736762767
85269,150,0.772870736762767
503466,149,0.773030260205219
50914,148,0.774297882727788
384941,148,0.774297882727788
45015,148,0.774297882727788
493908,148,0.774297882727788
505032,148,0.774297882727788
543124,148,0.774297882727788
13302,148,0.774297882727788
567685,148,0.774297882727788
45162,147,0.77492741148055
123787,147,0.77492741148055
575191,147,0.77492741148055
87342,147,0.77492741148055
117820,146,0.77602159240797
503722,146,0.77602159240797
116368,146,0.77602159240797
488650,146,0.77602159240797
17223,146,0.77602159240797
76061,146,0.77602159240797
39415,146,0.77602159240797
562074,145,0.777108278945476
81134,145,0.777108278945476
438218,145,0.777108278945476
558874,145,0.777108278945476
7952,145,0.777108278945476
5390,145,0.777108278945476
192382,145,0.777108278945476
384636,144,0.778804152320264
46925,144,0.778804152320264
41178,144,0.778804152320264
411496,144,0.778804152320264
472229,144,0.778804152320264
6865,144,0.778804152320264
183996,144,0.778804152320264
145698,144,0.778804152320264
15887,144,0.778804152320264
541417,144,0.778804152320264
155150,144,0.778804152320264
86772,143,0.779722750398274
164275,143,0.779722750398274
561084,143,0.779722750398274
22811,143,0.779722750398274
569509,143,0.779722750398274
378943,143,0.779722750398274
163089,142,0.780482895660963
57554,142,0.780482895660963
185454,142,0.780482895660963
148452,142,0.780482895660963
120907,142,0.780482895660963
23661,141,0.781992479915036
479527,141,0.781992479915036
415885,141,0.781992479915036
7129,141,0.781992479915036
81834,141,0.781992479915036
170262,141,0.781992479915036
171660,141,0.781992479915036
18990,141,0.781992479915036
99135,141,0.781992479915036
75333,141,0.781992479915036
129916,140,0.783491357897803
526962,140,0.783491357897803
166886,140,0.783491357897803
11637,140,0.783491357897803
126938,140,0.783491357897803
7144,140,0.783491357897803
567511,140,0.783491357897803
36145,140,0.783491357897803
85290,140,0.783491357897803
118125,140,0.783491357897803
3939,139,0.784533078095826
502690,139,0.784533078095826
561035,139,0.784533078095826
462358,139,0.784533078095826
18233,139,0.784533078095826
93799,139,0.784533078095826
8612,139,0.784533078095826
198838,138,0.784976317727873
106443,138,0.784976317727873
504266,138,0.784976317727873
137554,137,0.785416345478528
56481,137,0.785416345478528
6121,137,0.785416345478528
36459,136,0.78643558250681
515833,136,0.78643558250681
22870,136,0.78643558250681
79842,136,0.78643558250681
184671,136,0.78643558250681
6579,136,0.78643558250681
61070,136,0.78643558250681
74760,135,0.787591859807801
166875,135,0.787591859807801
135244,135,0.787591859807801
426312,135,0.787591859807801
426197,135,0.787591859807801
100198,135,0.787591859807801
51040,135,0.787591859807801
87445,135,0.787591859807801
192831,134,0.78960035630471
48923,134,0.78960035630471
95232,134,0.78960035630471
141515,134,0.78960035630471
152058,134,0.78960035630471
20118,134,0.78960035630471
100015,134,0.78960035630471
7155,134,0.78960035630471
534,134,0.78960035630471
434209,134,0.78960035630471
473512,134,0.78960035630471
155472,134,0.78960035630471
39406,134,0.78960035630471
542738,134,0.78960035630471
552927,133,0.791024290388339
174664,133,0.791024290388339
11913,133,0.791024290388339
173419,133,0.791024290388339
145466,133,0.791024290388339
161918,133,0.791024290388339
7986,133,0.791024290388339
4006,133,0.791024290388339
77701,133,0.791024290388339
24059,133,0.791024290388339
418731,132,0.792013549856965
537275,132,0.792013549856965
272,132,0.792013549856965
18840,132,0.792013549856965
492405,132,0.792013549856965
144378,132,0.792013549856965
12078,132,0.792013549856965
10011,131,0.793135567089779
18011,131,0.793135567089779
162797,131,0.793135567089779
434233,131,0.793135567089779
117135,131,0.793135567089779
129308,131,0.793135567089779
373324,131,0.793135567089779
144409,131,0.793135567089779
20356,130,0.793970656251607
78013,130,0.793970656251607
8383,130,0.793970656251607
156109,130,0.793970656251607
7515,130,0.793970656251607
480343,130,0.793970656251607
13994,129,0.794937432550492
102277,129,0.794937432550492
22600,129,0.794937432550492
7039,129,0.794937432550492
74261,129,0.794937432550492
14595,129,0.794937432550492
494559,129,0.794937432550492
34348,128,0.797267117186564
23581,128,0.797267117186564
10472,128,0.797267117186564
117796,128,0.797267117186564
59824,128,0.797267117186564
468915,128,0.797267117186564
534727,128,0.797267117186564
21614,128,0.797267117186564
451385,128,0.797267117186564
29021,128,0.797267117186564
20713,128,0.797267117186564
240,128,0.797267117186564
17475,128,0.797267117186564
5066,128,0.797267117186564
157929,128,0.797267117186564
88781,128,0.797267117186564
85278,128,0.797267117186564
12516,127,0.799442631515837
10005,127,0.799442631515837
84256,127,0.799442631515837
540989,127,0.799442631515837
130617,127,0.799442631515837
24991,127,0.799442631515837
20159,127,0.799442631515837
56190,127,0.799442631515837
81319,127,0.799442631515837
19541,127,0.799442631515837
567529,127,0.799442631515837
7625,127,0.799442631515837
111651,127,0.799442631515837
25020,127,0.799442631515837
52952,127,0.799442631515837
553206,127,0.799442631515837
380956,126,0.800791621700328
125375,126,0.800791621700328
8452,126,0.800791621700328
181099,126,0.800791621700328
5025,126,0.800791621700328
64179,126,0.800791621700328
384446,126,0.800791621700328
178004,126,0.800791621700328
470708,126,0.800791621700328
108853,126,0.800791621700328
465526,125,0.802665219178787
21033,125,0.802665219178787
174532,125,0.802665219178787
560417,125,0.802665219178787
490813,125,0.802665219178787
135723,125,0.802665219178787
495127,125,0.802665219178787
136695,125,0.802665219178787
136986,125,0.802665219178787
14343,125,0.802665219178787
443200,125,0.802665219178787
516211,125,0.802665219178787
12243,125,0.802665219178787
24276,125,0.802665219178787
24781,124,0.803461765763915
10057,124,0.803461765763915
85633,124,0.803461765763915
130816,124,0.803461765763915
13197,124,0.803461765763915
567693,124,0.803461765763915
166941,123,0.80517369854566
10429,123,0.80517369854566
417311,123,0.80517369854566
568519,123,0.80517369854566
89847,123,0.80517369854566
527457,123,0.80517369854566
15754,123,0.80517369854566
193813,123,0.80517369854566
591461,123,0.80517369854566
24176,123,0.80517369854566
409763,123,0.80517369854566
86552,123,0.80517369854566
120485,123,0.80517369854566
499020,122,0.806479863644929
84293,122,0.806479863644929
22188,122,0.806479863644929
23867,122,0.806479863644929
522441,122,0.806479863644929
113267,122,0.806479863644929
66076,122,0.806479863644929
447482,122,0.806479863644929
507660,122,0.806479863644929
120923,122,0.806479863644929
197194,121,0.807904868355689
135253,121,0.807904868355689
19454,121,0.807904868355689
8235,121,0.807904868355689
409516,121,0.807904868355689
469148,121,0.807904868355689
16276,121,0.807904868355689
7920,121,0.807904868355689
399915,121,0.807904868355689
398747,121,0.807904868355689
469346,121,0.807904868355689
466680,120,0.809703521935009
400143,120,0.809703521935009
161132,120,0.809703521935009
140814,120,0.809703521935009
511329,120,0.809703521935009
100040,120,0.809703521935009
447641,120,0.809703521935009
389901,120,0.809703521935009
6382,120,0.809703521935009
162933,120,0.809703521935009
76092,120,0.809703521935009
14198,120,0.809703521935009
3279,120,0.809703521935009
51699,120,0.809703521935009
3746,119,0.811104972848896
478727,119,0.811104972848896
22419,119,0.811104972848896
23847,119,0.811104972848896
101284,119,0.811104972848896
8194,119,0.811104972848896
17251,119,0.811104972848896
80747,119,0.811104972848896
77942,119,0.811104972848896
565374,119,0.811104972848896
25496,119,0.811104972848896
164164,118,0.812368312862943
23845,118,0.812368312862943
21402,118,0.812368312862943
377242,118,0.812368312862943
409474,118,0.812368312862943
123820,118,0.812368312862943
435594,118,0.812368312862943
142190,118,0.812368312862943
118076,118,0.812368312862943
85260,118,0.812368312862943
37687,117,0.814247263477055
11222,117,0.814247263477055
535807,117,0.814247263477055
390260,117,0.814247263477055
378349,117,0.814247263477055
30494,117,0.814247263477055
424895,117,0.814247263477055
5005,117,0.814247263477055
166157,117,0.814247263477055
99112,117,0.814247263477055
372615,117,0.814247263477055
181255,117,0.814247263477055
167282,117,0.814247263477055
3430,117,0.814247263477055
578513,117,0.814247263477055
415133,116,0.81511661270706
97870,116,0.81511661270706
116198,116,0.81511661270706
101461,116,0.81511661270706
110775,116,0.81511661270706
173619,116,0.81511661270706
86108,116,0.81511661270706
13690,115,0.817209688747281
47159,115,0.817209688747281
151217,115,0.817209688747281
86801,115,0.817209688747281
61706,115,0.817209688747281
11926,115,0.817209688747281
160267,115,0.817209688747281
91015,115,0.817209688747281
435834,115,0.817209688747281
15389,115,0.817209688747281
87312,115,0.817209688747281
5764,115,0.817209688747281
419242,115,0.817209688747281
61079,115,0.817209688747281
456236,115,0.817209688747281
180125,115,0.817209688747281
25535,115,0.817209688747281
97356,114,0.81867430666187
115375,114,0.81867430666187
585158,114,0.81867430666187
50971,114,0.81867430666187
22675,114,0.81867430666187
46797,114,0.81867430666187
497077,114,0.81867430666187
91034,114,0.81867430666187
388298,114,0.81867430666187
117208,114,0.81867430666187
409847,114,0.81867430666187
4855,114,0.81867430666187
382730,113,0.820126077050894
49684,113,0.820126077050894
12820,113,0.820126077050894
500041,113,0.820126077050894
10379,113,0.820126077050894
19515,113,0.820126077050894
173013,113,0.820126077050894
8562,113,0.820126077050894
43798,113,0.820126077050894
4241,113,0.820126077050894
48017,113,0.820126077050894
25617,113,0.820126077050894
570358,112,0.820965448721243
101369,112,0.820965448721243
67705,112,0.820965448721243
78980,112,0.820965448721243
467241,112,0.820965448721243
15652,112,0.820965448721243
528679,112,0.820965448721243
11198,111,0.822391524059133
429506,111,0.822391524059133
116353,111,0.822391524059133
11947,111,0.822391524059133
463500,111,0.822391524059133
558335,111,0.822391524059133
78015,111,0.822391524059133
6134,111,0.822391524059133
111995,111,0.822391524059133
444406,111,0.822391524059133
590513,111,0.822391524059133
5922,111,0.822391524059133
560193,110,0.824158058824538
11163,110,0.824158058824538
453423,110,0.824158058824538
177337,110,0.824158058824538
23911,110,0.824158058824538
379875,110,0.824158058824538
58910,110,0.824158058824538
69596,110,0.824158058824538
55889,110,0.824158058824538
30544,110,0.824158058824538
17903,110,0.824158058824538
444471,110,0.824158058824538
5674,110,0.824158058824538
40742,110,0.824158058824538
553313,110,0.824158058824538
142986,109,0.826375327611903
11233,109,0.826375327611903
22036,109,0.826375327611903
167818,109,0.826375327611903
10425,109,0.826375327611903
115014,109,0.826375327611903
539668,109,0.826375327611903
173344,109,0.826375327611903
165975,109,0.826375327611903
94906,109,0.826375327611903
427534,109,0.826375327611903
42296,109,0.826375327611903
410290,109,0.826375327611903
543199,109,0.826375327611903
875,109,0.826375327611903
39503,109,0.826375327611903
74195,109,0.826375327611903
397380,109,0.826375327611903
374546,109,0.826375327611903
488038,108,0.827647232642994
50931,108,0.827647232642994
12786,108,0.827647232642994
48662,108,0.827647232642994
18044,108,0.827647232642994
164829,108,0.827647232642994
488585,108,0.827647232642994
17668,108,0.827647232642994
88850,108,0.827647232642994
25270,108,0.827647232642994
86543,108,0.827647232642994
11262,107,0.829251032084555
455733,107,0.829251032084555
573089,107,0.829251032084555
167785,107,0.829251032084555
141432,107,0.829251032084555
33612,107,0.829251032084555
19492,107,0.829251032084555
377772,107,0.829251032084555
7613,107,0.829251032084555
388306,107,0.829251032084555
6928,107,0.829251032084555
51349,107,0.829251032084555
385344,107,0.829251032084555
4888,107,0.829251032084555
176435,106,0.831066815697964
69433,106,0.831066815697964
81604,106,0.831066815697964
135855,106,0.831066815697964
18685,106,0.831066815697964
530113,106,0.831066815697964
8865,106,0.831066815697964
17835,106,0.831066815697964
509868,106,0.831066815697964
6828,106,0.831066815697964
51244,106,0.831066815697964
4213,106,0.831066815697964
75325,106,0.831066815697964
75309,106,0.831066815697964
528638,106,0.831066815697964
14540,106,0.831066815697964
512467,105,0.832753053428578
2387,105,0.832753053428578
50922,105,0.832753053428578
585232,105,0.832753053428578
513473,105,0.832753053428578
415117,105,0.832753053428578
116400,105,0.832753053428578
58735,105,0.832753053428578
57513,105,0.832753053428578
19512,105,0.832753053428578
554140,105,0.832753053428578
170001,105,0.832753053428578
408724,105,0.832753053428578
99737,105,0.832753053428578
3578,105,0.832753053428578
12513,104,0.834534576973809
127518,104,0.834534576973809
128256,104,0.834534576973809
480699,104,0.834534576973809
22616,104,0.834534576973809
71860,104,0.834534576973809
135264,104,0.834534576973809
10983,104,0.834534576973809
463440,104,0.834534576973809
29116,104,0.834534576973809
135509,104,0.834534576973809
541870,104,0.834534576973809
131342,104,0.834534576973809
64641,104,0.834534576973809
4813,104,0.834534576973809
496935,104,0.834534576973809
381194,103,0.835857872107167
442705,103,0.835857872107167
528984,103,0.835857872107167
71998,103,0.835857872107167
8060,103,0.835857872107167
55302,103,0.835857872107167
482137,103,0.835857872107167
548,103,0.835857872107167
29512,103,0.835857872107167
5672,103,0.835857872107167
25053,103,0.835857872107167
52888,103,0.835857872107167
84052,102,0.837386727649588
102164,102,0.837386727649588
23335,102,0.837386727649588
488049,102,0.837386727649588
24896,102,0.837386727649588
173575,102,0.837386727649588
21906,102,0.837386727649588
17270,102,0.837386727649588
68913,102,0.837386727649588
111770,102,0.837386727649588
90252,102,0.837386727649588
6840,102,0.837386727649588
141044,102,0.837386727649588
418004,102,0.837386727649588
116731,101,0.83944126111311
551937,101,0.83944126111311
492850,101,0.83944126111311
24970,101,0.83944126111311
594382,101,0.83944126111311
559500,101,0.83944126111311
9408,101,0.83944126111311
66050,101,0.83944126111311
6138,101,0.83944126111311
555409,101,0.83944126111311
16337,101,0.83944126111311
594610,101,0.83944126111311
110080,101,0.83944126111311
6623,101,0.83944126111311
455337,101,0.83944126111311
479436,101,0.83944126111311
5933,101,0.83944126111311
2071,101,0.83944126111311
13485,101,0.83944126111311
86843,100,0.840297762817548
502633,100,0.840297762817548
162784,100,0.840297762817548
45682,100,0.840297762817548
524744,100,0.840297762817548
187377,100,0.840297762817548
7735,100,0.840297762817548
443135,100,0.840297762817548
83103,99,0.842735580793805
12976,99,0.842735580793805
117788,99,0.842735580793805
21265,99,0.842735580793805
584961,99,0.842735580793805
96958,99,0.842735580793805
81013,99,0.842735580793805
379883,99,0.842735580793805
8077,99,0.842735580793805
511443,99,0.842735580793805
8273,99,0.842735580793805
8295,99,0.842735580793805
81588,99,0.842735580793805
66187,99,0.842735580793805
20847,99,0.842735580793805
173658,99,0.842735580793805
41898,99,0.842735580793805
469890,99,0.842735580793805
5902,99,0.842735580793805
85068,99,0.842735580793805
182873,99,0.842735580793805
4838,99,0.842735580793805
4952,99,0.842735580793805
86634,98,0.844519245593298
72021,98,0.844519245593298
127495,98,0.844519245593298
85612,98,0.844519245593298
103124,98,0.844519245593298
21302,98,0.844519245593298
10684,98,0.844519245593298
83790,98,0.844519245593298
18344,98,0.844519245593298
500512,98,0.844519245593298
448795,98,0.844519245593298
447466,98,0.844519245593298
30577,98,0.844519245593298
161646,98,0.844519245593298
532101,98,0.844519245593298
14584,98,0.844519245593298
52862,98,0.844519245593298
13712,97,0.845661604741593
13881,97,0.845661604741593
84551,97,0.845661604741593
23756,97,0.845661604741593
89003,97,0.845661604741593
6149,97,0.845661604741593
5250,97,0.845661604741593
16515,97,0.845661604741593
64360,97,0.845661604741593
373951,97,0.845661604741593
13119,97,0.845661604741593
370759,96,0.848025549445843
500434,96,0.848025549445843
49650,96,0.848025549445843
1196,96,0.848025549445843
59273,96,0.848025549445843
12761,96,0.848025549445843
384925,96,0.848025549445843
414920,96,0.848025549445843
22785,96,0.848025549445843
9321,96,0.848025549445843
509138,96,0.848025549445843
94896,96,0.848025549445843
556936,96,0.848025549445843
16028,96,0.848025549445843
17505,96,0.848025549445843
135441,96,0.848025549445843
551234,96,0.848025549445843
28861,96,0.848025549445843
64623,96,0.848025549445843
373571,96,0.848025549445843
493338,96,0.848025549445843
179564,96,0.848025549445843
76713,96,0.848025549445843
154831,95,0.84985632183908
25772,95,0.84985632183908
503961,95,0.84985632183908
116434,95,0.84985632183908
451716,95,0.84985632183908
198747,95,0.84985632183908
386238,95,0.84985632183908
17361,95,0.84985632183908
28121,95,0.84985632183908
171652,95,0.84985632183908
16526,95,0.84985632183908
51029,95,0.84985632183908
90997,95,0.84985632183908
38325,95,0.84985632183908
25126,95,0.84985632183908
108522,95,0.84985632183908
567834,95,0.84985632183908
419069,95,0.84985632183908
441341,94,0.851768461894238
513507,94,0.851768461894238
163246,94,0.851768461894238
455915,94,0.851768461894238
22103,94,0.851768461894238
416123,94,0.851768461894238
22441,94,0.851768461894238
23962,94,0.851768461894238
100231,94,0.851768461894238
19167,94,0.851768461894238
595421,94,0.851768461894238
137396,94,0.851768461894238
136044,94,0.851768461894238
411835,94,0.851768461894238
17453,94,0.851768461894238
184267,94,0.851768461894238
5526,94,0.851768461894238
26344,94,0.851768461894238
73197,94,0.851768461894238
548495,93,0.853859396680198
35154,93,0.853859396680198
35170,93,0.853859396680198
24838,93,0.853859396680198
129441,93,0.853859396680198
454173,93,0.853859396680198
45713,93,0.853859396680198
522142,93,0.853859396680198
115782,93,0.853859396680198
549899,93,0.853859396680198
92379,93,0.853859396680198
17368,93,0.853859396680198
19968,93,0.853859396680198
20911,93,0.853859396680198
29546,93,0.853859396680198
447003,93,0.853859396680198
109340,93,0.853859396680198
16883,93,0.853859396680198
74393,93,0.853859396680198
131292,93,0.853859396680198
541128,93,0.853859396680198
452243,92,0.855927848296417
24485,92,0.855927848296417
24780,92,0.855927848296417
48707,92,0.855927848296417
163151,92,0.855927848296417
1527,92,0.855927848296417
10635,92,0.855927848296417
19195,92,0.855927848296417
521203,92,0.855927848296417
545160,92,0.855927848296417
138501,92,0.855927848296417
463265,92,0.855927848296417
8545,92,0.855927848296417
385062,92,0.855927848296417
542241,92,0.855927848296417
108068,92,0.855927848296417
168716,92,0.855927848296417
13024,92,0.855927848296417
494792,92,0.855927848296417
39796,92,0.855927848296417
169673,92,0.855927848296417
13762,91,0.857486681398494
572016,91,0.857486681398494
59485,91,0.857486681398494
22867,91,0.857486681398494
20269,91,0.857486681398494
43126,91,0.857486681398494
183763,91,0.857486681398494
461871,91,0.857486681398494
5217,91,0.857486681398494
15367,91,0.857486681398494
27304,91,0.857486681398494
384602,91,0.857486681398494
28888,91,0.857486681398494
87333,91,0.857486681398494
516294,91,0.857486681398494
24301,91,0.857486681398494
10334,90,0.858932028024734
23599,90,0.858932028024734
22708,90,0.858932028024734
162705,90,0.858932028024734
488684,90,0.858932028024734
499480,90,0.858932028024734
19882,90,0.858932028024734
7303,90,0.858932028024734
122793,90,0.858932028024734
435538,90,0.858932028024734
410282,90,0.858932028024734
134352,90,0.858932028024734
588277,90,0.858932028024734
553289,90,0.858932028024734
143108,90,0.858932028024734
85407,89,0.860456601058635
489459,89,0.860456601058635
10738,89,0.860456601058635
81091,89,0.860456601058635
57547,89,0.860456601058635
43043,89,0.860456601058635
81330,89,0.860456601058635
560326,89,0.860456601058635
485797,89,0.860456601058635
77397,89,0.860456601058635
8903,89,0.860456601058635
39082,89,0.860456601058635
15461,89,0.860456601058635
444455,89,0.860456601058635
446807,89,0.860456601058635
51847,89,0.860456601058635
33191,88,0.862623550370864
175974,88,0.862623550370864
33590,88,0.862623550370864
159244,88,0.862623550370864
148411,88,0.862623550370864
162776,88,0.862623550370864
21721,88,0.862623550370864
8320,88,0.862623550370864
549857,88,0.862623550370864
170251,88,0.862623550370864
135871,88,0.862623550370864
20806,88,0.862623550370864
91553,88,0.862623550370864
570887,88,0.862623550370864
7566,88,0.862623550370864
401976,88,0.862623550370864
27013,88,0.862623550370864
479261,88,0.862623550370864
167396,88,0.862623550370864
443408,88,0.862623550370864
506808,88,0.862623550370864
13535,88,0.862623550370864
25444,88,0.862623550370864
11224,87,0.864207007896945
11662,87,0.864207007896945
116153,87,0.864207007896945
23868,87,0.864207007896945
22533,87,0.864207007896945
584722,87,0.864207007896945
18001,87,0.864207007896945
31099,87,0.864207007896945
176610,87,0.864207007896945
379438,87,0.864207007896945
42287,87,0.864207007896945
15042,87,0.864207007896945
884,87,0.864207007896945
26195,87,0.864207007896945
90746,87,0.864207007896945
180646,87,0.864207007896945
40823,87,0.864207007896945
13889,86,0.866140560494713
116327,86,0.866140560494713
103192,86,0.866140560494713
71712,86,0.866140560494713
21511,86,0.866140560494713
21899,86,0.866140560494713
7051,86,0.866140560494713
560375,86,0.866140560494713
81825,86,0.866140560494713
42347,86,0.866140560494713
17309,86,0.866140560494713
17458,86,0.866140560494713
411637,86,0.866140560494713
173641,86,0.866140560494713
137901,86,0.866140560494713
5494,86,0.866140560494713
468739,86,0.866140560494713
5569,86,0.866140560494713
25097,86,0.866140560494713
97087,86,0.866140560494713
399881,86,0.866140560494713
414029,85,0.868142633228838
189829,85,0.868142633228838
1417,85,0.868142633228838
479741,85,0.868142633228838
72932,85,0.868142633228838
23907,85,0.868142633228838
20081,85,0.868142633228838
198101,85,0.868142633228838
440610,85,0.868142633228838
509042,85,0.868142633228838
91055,85,0.868142633228838
530337,85,0.868142633228838
542183,85,0.868142633228838
448779,85,0.868142633228838
450734,85,0.868142633228838
503581,85,0.868142633228838
99218,85,0.868142633228838
398604,85,0.868142633228838
2064,85,0.868142633228838
97115,85,0.868142633228838
62467,85,0.868142633228838
577068,85,0.868142633228838
48643,84,0.869941286808159
140186,84,0.869941286808159
528992,84,0.869941286808159
21335,84,0.869941286808159
95513,84,0.869941286808159
123240,84,0.869941286808159
101857,84,0.869941286808159
20451,84,0.869941286808159
31351,84,0.869941286808159
124123,84,0.869941286808159
426106,84,0.869941286808159
426239,84,0.869941286808159
28032,84,0.869941286808159
543236,84,0.869941286808159
7797,84,0.869941286808159
172528,84,0.869941286808159
39553,84,0.869941286808159
3137,84,0.869941286808159
48090,84,0.869941286808159
530540,84,0.869941286808159
98970,83,0.871629665793033
22451,83,0.871629665793033
10446,83,0.871629665793033
45424,83,0.871629665793033
112458,83,0.871629665793033
20628,83,0.871629665793033
524504,83,0.871629665793033
18590,83,0.871629665793033
423723,83,0.871629665793033
496794,83,0.871629665793033
422327,83,0.871629665793033
27031,83,0.871629665793033
545806,83,0.871629665793033
184572,83,0.871629665793033
77670,83,0.871629665793033
417170,83,0.871629665793033
553311,83,0.871629665793033
121551,83,0.871629665793033
469403,83,0.871629665793033
24650,82,0.873297702862427
176560,82,0.873297702862427
11257,82,0.873297702862427
128850,82,0.873297702862427
22197,82,0.873297702862427
94078,82,0.873297702862427
167999,82,0.873297702862427
34725,82,0.873297702862427
547620,82,0.873297702862427
56507,82,0.873297702862427
